Loc;Lineage_Name;parasiteGenus;order;family;species;Host_Status;biomes;Location ID
-18.4526633__-44.5356927;TARUF01;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;PADOM11;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Lathrotriccus_euleri;PM;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Lathrotriccus_euleri;PM;Cerrado;34
-18.4526633__-44.5356927;GALLUS01;Plasmodium;Passeriformes;Furnariidae;Synallaxis_frontalis;R;Cerrado;34
-18.4526633__-44.5356927;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Cerrado;34
-18.4526633__-44.5356927;TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;CARUF01;Parahaemoproteus;Passeriformes;Tyrannidae;Casiornis_rufus;PM;Cerrado;34
-18.4526633__-44.5356927;TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;34
-18.4526633__-44.5356927;CARUF01;Parahaemoproteus;Passeriformes;Tyrannidae;Casiornis_rufus;PM;Cerrado;34
-18.4526633__-44.5356927;PACPEC02;Parahaemoproteus;Passeriformes;Thraupidae;Nemosia_pileata;R;Cerrado;34
-18.4526633__-44.5356927;PACPEC02;Parahaemoproteus;Passeriformes;Tyrannidae;Hemitriccus_margaritaceiventer;R;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Cnemotriccus_fuscatus;R;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Elaenia_cristata;R;Cerrado;34
-18.4526633__-44.5356927;PADOM11;Plasmodium;Passeriformes;Emberizidae;Coryphospingus_pileatus;R;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Coerebidae;Coereba_flaveola;R;Cerrado;34
-18.4526633__-44.5356927;COSQU01;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;34
-18.4526633__-44.5356927;PHPAT01;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Cerrado;34
-18.4526633__-44.5356927;BAFLA02;Parahaemoproteus;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;CAOBS01;Plasmodium;Passeriformes;Tyrannidae;Camptostoma_obsoletum;R;Cerrado;34
-18.4526633__-44.5356927;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Cerrado;34
-18.4526633__-44.5356927;TULEU07;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;34
-18.4526633__-44.5356927;BAFLA04;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Cnemotriccus_fuscatus;R;Cerrado;34
-18.4526633__-44.5356927;PACPEC02;Parahaemoproteus;Passeriformes;Tyrannidae;Hemitriccus_margaritaceiventer;R;Cerrado;34
-18.4526633__-44.5356927;MYITYR01;Plasmodium;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Cerrado;34
-18.4526633__-44.5356927;TULEU01;Plasmodium;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Cerrado;34
-18.4526633__-44.5356927;TULEU04;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;34
-18.4526633__-44.5356927;CARUF01;Parahaemoproteus;Passeriformes;Tyrannidae;Casiornis_rufus;PM;Cerrado;34
-18.4526633__-44.5356927;BAFLA04;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;CARUF01;Parahaemoproteus;Passeriformes;Tyrannidae;Casiornis_rufus;PM;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Cnemotriccus_fuscatus;R;Cerrado;34
-18.4526633__-44.5356927;TULEU07;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;TULEU02;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;BAFLA04;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;MYITYR01;Plasmodium;Passeriformes;Tyrannidae;Myiodynastes_maculatus;PM;Cerrado;34
-18.4526633__-44.5356927;PACPEC02;Parahaemoproteus;Passeriformes;Tyrannidae;Hemitriccus_margaritaceiventer;R;Cerrado;34
-18.4526633__-44.5356927;COSQU01;Haemoproteus;Columbiformes;Columbidae;Columbina_squammata;R;Cerrado;34
-18.4526633__-44.5356927;TULEU01;Plasmodium;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Cerrado;34
-18.4526633__-44.5356927;TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Elaenia_cristata;R;Cerrado;34
-18.4526633__-44.5356927;TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;34
-18.4526633__-44.5356927;PACPEC02;Parahaemoproteus;Passeriformes;Tyrannidae;Hemitriccus_margaritaceiventer;R;Cerrado;34
-18.4526633__-44.5356927;TOSUL01;Parahaemoproteus;Passeriformes;Tyrannidae;Tolmomyias_sulphurescens;R;Cerrado;34
-18.4526633__-44.5356927;PACPEC02;Parahaemoproteus;Passeriformes;Tyrannidae;Hemitriccus_margaritaceiventer;R;Cerrado;34
-18.4526633__-44.5356927;TULEU03;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;BAHYP01;Plasmodium;Passeriformes;Emberizidae;Coryphospingus_pileatus;R;Cerrado;34
-18.4526633__-44.5356927;CARUF01;Parahaemoproteus;Passeriformes;Tyrannidae;Casiornis_rufus;PM;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Coerebidae;Coereba_flaveola;R;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Coerebidae;Coereba_flaveola;R;Cerrado;34
-18.4526633__-44.5356927;TAFUF01;Plasmodium;Passeriformes;Cardinalidae;Saltator_similis;R;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Cerrado;34
-18.4526633__-44.5356927;TULEU04;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;TOFLA01;Plasmodium;Passeriformes;Tyrannidae;Phaeomyias_murina;PM;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Cerrado;34
-18.4526633__-44.5356927;TULEU05;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Cerrado;34
-18.4526633__-44.5356927;DENPET03;Plasmodium;Passeriformes;Tyrannidae;Pachyramphus_polychopterus;PM;Cerrado;34
-18.4526633__-44.5356927;PISUL01;Parahaemoproteus;Passeriformes;Dendrocolaptidae;Dendrocolaptes_platyrostris;R;Cerrado;34
-19.1130526__-40.613344;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;86
-19.1130526__-40.613344;GALLUS01;Plasmodium;Passeriformes;Dendrocolaptidae;Glyphorynchus_spirurus;R;Mata_Atlantica;86
-19.1130526__-40.613344;DETUR01;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_turdina;R;Mata_Atlantica;86
-19.1130526__-40.613344;FOCOL02;Plasmodium;Passeriformes;Formicariidae;Formicarius_colma;R;Mata_Atlantica;86
-19.1130526__-40.613344;FOCOL01;Plasmodium;Passeriformes;Formicariidae;Formicarius_colma;R;Mata_Atlantica;86
-19.1130526__-40.613344;DETUR01;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_turdina;R;Mata_Atlantica;86
-19.1130526__-40.613344;THAMB08;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;86
-19.1130526__-40.613344;FOCOL01;Plasmodium;Passeriformes;Formicariidae;Formicarius_colma;R;Mata_Atlantica;86
-19.1130526__-40.613344;ELALB01;Parahaemoproteus;Passeriformes;Tyrannidae;Myiarchus_tuberculifer;R;Mata_Atlantica;86
-19.1130526__-40.613344;GALLUS01;Plasmodium;Passeriformes;Dendrocolaptidae;Glyphorynchus_spirurus;R;Mata_Atlantica;86
-19.1130526__-40.613344;DETUR01;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_turdina;R;Mata_Atlantica;86
-19.1130526__-40.613344;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;86
-19.4724319__-42.825918;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;PADOM09;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;TARUF01;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_cayana;R;Mata_Atlantica;38
-19.4724319__-42.825918;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;38
-19.4724319__-42.825918;MYCAN01;Plasmodium;Passeriformes;Tyrannidae;Myiopagis_caniceps;R;Mata_Atlantica;38
-19.4724319__-42.825918;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;38
-19.4724319__-42.825918;COMEL01;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4724319__-42.825918;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;38
-19.4724319__-42.825918;THAMB08;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4724319__-42.825918;TREML02;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;38
-19.4724319__-42.825918;FOSER01;Plasmodium;Passeriformes;Thamnophilidae;Drymophila_squamata;R;Mata_Atlantica;38
-19.4724319__-42.825918;BAFLA03;Plasmodium;Passeriformes;Vireonidae;Hylophilus_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Pyriglena_leucoptera;R;Mata_Atlantica;38
-19.4724319__-42.825918;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;38
-19.4724319__-42.825918;FOSER01;Plasmodium;Passeriformes;Thamnophilidae;Formicivora_serrana;R;Mata_Atlantica;38
-19.4724319__-42.825918;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;TRMEL02;Plasmodium;Passeriformes;Furnariidae;Anabazenops_fuscus;R;Mata_Atlantica;38
-19.4724319__-42.825918;THAMB02;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;38
-19.4724319__-42.825918;DENPET03;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;TRMEL01;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4724319__-42.825918;TURUF01;Plasmodium;Passeriformes;Turdidae;Turdus_rufiventris;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN01;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;38
-19.4724319__-42.825918;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4724319__-42.825918;TREML02;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN05;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;TULEU02;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Mata_Atlantica;38
-19.4724319__-42.825918;LEAMA01;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4724319__-42.825918;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Pyriglena_leucoptera;R;Mata_Atlantica;38
-19.4724319__-42.825918;BAFLA03;Plasmodium;Passeriformes;Turdidae;Turdus_rufiventris;R;Mata_Atlantica;38
-19.4724319__-42.825918;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Trichothraupis_melanops;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4724319__-42.825918;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;38
-19.4724319__-42.825918;PYLEU01;Plasmodium;Passeriformes;Thamnophilidae;Dysithamnus_plumbeus;R;Mata_Atlantica;38
-19.4910125__-40.1206373;THAMB10;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;67
-19.4910125__-40.1206373;VIOLI01;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;COLIN05;Plasmodium;Passeriformes;Thraupidae;Thraupis_sayaca;R;Mata_Atlantica;67
-19.4910125__-40.1206373;MASTR01;Plasmodium;Galbuliformes;Bucconidae;Malacoptila_striata;R;Mata_Atlantica;67
-19.4910125__-40.1206373;THAMB09;Plasmodium;Passeriformes;Troglodytidae;Pheugopedius_genibarbis;R;Mata_Atlantica;67
-19.4910125__-40.1206373;TRMUS01;Parahaemoproteus;Passeriformes;Troglodytidae;Troglodytes_musculus;R;Mata_Atlantica;67
-19.4910125__-40.1206373;TRMEL02;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;TRMEL02;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Mata_Atlantica;67
-19.4910125__-40.1206373;PADOM09;Plasmodium;Passeriformes;Troglodytidae;Troglodytes_musculus;R;Mata_Atlantica;67
-19.4910125__-40.1206373;VIOLI01;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;VIOLI01;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;ELFLA01;Parahaemoproteus;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Mata_Atlantica;67
-19.4910125__-40.1206373;VIOLI01;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;TOFLA03;Parahaemoproteus;Passeriformes;Tyrannidae;Tolmomyias_flaviventris;R;Mata_Atlantica;67
-19.4910125__-40.1206373;TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Mata_Atlantica;67
-19.4910125__-40.1206373;THSAY02;Plasmodium;Passeriformes;Thraupidae;Thraupis_sayaca;R;Mata_Atlantica;67
-19.4910125__-40.1206373;THAMB09;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_ambiguus;R;Mata_Atlantica;67
-19.4910125__-40.1206373;VIOLI01;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;VIOLI01;Plasmodium;Passeriformes;Vireonidae;Vireo_olivaceus;M;Mata_Atlantica;67
-19.4910125__-40.1206373;DENPET03;Plasmodium;Passeriformes;Emberizidae;Zonotrichia_capensis;R;Mata_Atlantica;67
-19.4910125__-40.1206373;MASTR01;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Mata_Atlantica;67
-19.4910125__-40.1206373;THSAY02;Plasmodium;Passeriformes;Thraupidae;Thraupis_sayaca;R;Mata_Atlantica;67
-19.4910125__-40.1206373;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Mata_Atlantica;67
-19.4910125__-40.1206373;ELFLA01;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_flavogaster;R;Mata_Atlantica;67
-19.4910125__-40.1206373;TOFLA03;Parahaemoproteus;Passeriformes;Tyrannidae;Tolmomyias_flaviventris;R;Mata_Atlantica;67
-19.4910125__-40.1206373;TRMUS01;Parahaemoproteus;Passeriformes;Troglodytidae;Troglodytes_musculus;R;Mata_Atlantica;67
-19.566667__-57.016667;PARCAP09;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;DENPET03;Plasmodium;Passeriformes;Cardinalidae;Saltator_coerulescens;R;Pantanal;26
-19.566667__-57.016667;GRW06;Plasmodium;Passeriformes;Mimidae;Donacobius_atricapilla;R;Pantanal;26
-19.566667__-57.016667;PARCON01;Plasmodium;Passeriformes;Emberizidae;Paroaria_coronata;R;Pantanal;26
-19.566667__-57.016667;FURLEU01;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Pantanal;26
-19.566667__-57.016667;ICTCAY01;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;ICTCAY01;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;PARCAP02;Parahaemoproteus;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;FURLEU01;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Pantanal;26
-19.566667__-57.016667;ICTCAY01;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;PARCAP01;Plasmodium;Passeriformes;Emberizidae;Paroaria_coronata;R;Pantanal;26
-19.566667__-57.016667;COLPAS04;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Pantanal;26
-19.566667__-57.016667;DENPET03;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Pantanal;26
-19.566667__-57.016667;DENPET03;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Pantanal;26
-19.566667__-57.016667;DENPET03;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Pantanal;26
-19.566667__-57.016667;PADOM09;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;PARCAP03;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;PADOM09;Plasmodium;Passeriformes;Mimidae;Donacobius_atricapilla;R;Pantanal;26
-19.566667__-57.016667;COLBUC01;Haemoproteus;Columbiformes;Columbidae;Columbina_talpacoti;R;Pantanal;26
-19.566667__-57.016667;PADOM09;Plasmodium;Passeriformes;Cardinalidae;Saltator_coerulescens;R;Pantanal;26
-19.566667__-57.016667;PARCAP06;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;PARCAP05;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;PARCAP08;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.566667__-57.016667;AUTPAR01;Plasmodium;Passeriformes;Emberizidae;Paroaria_capitata;R;Pantanal;26
-19.5907472__-43.5049448;COLIN16;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN15;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;ILMIL01;Plasmodium;Passeriformes;Pipridae;Ilicura_militaris;R;Mata_Atlantica;33
-19.5907472__-43.5049448;TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN09;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;PYLEU02;Plasmodium;Passeriformes;Thamnophilidae;Pyriglena_leucoptera;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN11;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN05;Plasmodium;Passeriformes;Furnariidae;Philydor_rufum;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN11;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;ILMIL01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_caerulescens;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN05;Plasmodium;Passeriformes;Tyrannidae;Leptopogon_amaurocephalus;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN06;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;BAFLA01;Plasmodium;Passeriformes;Parulidae;Basileuterus_flaveolus;R;Mata_Atlantica;33
-19.5907472__-43.5049448;ILMIL01;Plasmodium;Passeriformes;Pipridae;Ilicura_militaris;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN01;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN01;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN07;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN05;Plasmodium;Passeriformes;Furnariidae;Philydor_rufum;R;Mata_Atlantica;33
-19.5907472__-43.5049448;CAOBS01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_caerulescens;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN11;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;PADOM11;Plasmodium;Passeriformes;Cardinalidae;Saltator_similis;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN01;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;ICTCAY01;Plasmodium;Passeriformes;Parulidae;Basileuterus_hypoleucus;R;Mata_Atlantica;33
-19.5907472__-43.5049448;TURUF01;Plasmodium;Passeriformes;Turdidae;Turdus_rufiventris;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN11;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
-19.5907472__-43.5049448;THCAE01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_caerulescens;R;Mata_Atlantica;33
-19.5907472__-43.5049448;THCAE01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_caerulescens;R;Mata_Atlantica;33
-19.5907472__-43.5049448;COLIN05;Plasmodium;Passeriformes;Conopophagidae;Conopophaga_lineata;R;Mata_Atlantica;33
